ell,C_ell_TT_LCDM,C_ell_TT_obs,sigma_TT,C_ell_TE_LCDM,C_ell_TE_obs,sigma_TE,C_ell_EE_LCDM,C_ell_EE_obs,sigma_EE
2267,10385.661129852553,10730.169749290348,288.89429696079867,103.41008993332343,98.74368557059559,4.692548796048443,79.17706495967482,86.53338330111522,5.411852669259455
2268,10347.845096634659,9836.004878952754,287.7790344903425,102.35579252553394,103.52298192906237,4.67721046347123,78.0444325498052,77.24936786153303,5.403475356782178
2269,10306.939838247665,10398.545144003961,286.57839038753315,101.20917716590392,95.69556936051308,4.6604784088329065,76.89970451570004,73.35711462437754,5.395156907677716
2270,10262.983423506605,10119.14420539147,285.293479169233,99.97165903543915,98.79822691347897,4.642415771681875,75.7438942857165,80.45200235304131,5.386914505462818
2271,10216.016722807148,10192.870357720552,283.9254922092155,98.64473411231738,103.40380321641429,4.623089700024556,74.57802171419601,74.99992797458081,5.3787648587897605
2272,10166.08336452378,10264.293521348049,282.4756964427824,97.22997746108896,100.8968548619635,4.60257127073441,73.40311208218571,74.38592479497123,5.370724165081084
2273,10113.229688880745,9976.34504896446,280.9454330029442,95.72904145285332,95.79859353184268,4.580935401957661,72.22019509712008,67.74615800101066,5.362808075915111
2274,10057.504699343452,9868.7550291028,279.3361157895942,94.14365391834046,89.70023135849276,4.5582607561311805,71.03030389241245,61.83211514902643,5.35503166430805
2275,9998.96001158117,10008.442403998442,277.6492299731858,92.47561623591254,95.40311740566285,4.534629632108621,69.83447402793117,71.09722416884837,5.34740939403347
2276,9937.64980005367,9637.693507701026,275.8863304344759,90.72680135654218,90.81421321635017,4.510127844770779,68.63374249231396,73.46619915305504,5.339955091113138
2277,9873.630742276731,9576.061407943733,274.04904014195387,88.89915176787946,78.4928969091826,4.484844590379487,67.42914670807458,66.22499114040347,5.332681917605574
2278,9806.96196082351,9991.845959602304,272.1390484686325,86.99467739957275,90.48432385002218,4.458872295825477,66.22172354044794,73.87157596227388,5.325602347809758
2279,9737.704963120623,9427.348938434812,270.158109449923,85.01545347204826,84.9080461261901,4.432306449824462,65.0125083109083,61.268568737793885,5.3187281469914
2280,9665.923579100616,9844.567317736484,268.1080399843938,82.96361829102277,88.26071113680618,4.4052454140394275,63.80253381630176,58.199869550186925,5.3120703527282185
2281,9591.683896772749,9714.728886889905,265.9907179792153,80.84137099002452,76.04650643308008,4.377790212056827,62.592829354495976,62.23612959724435,5.3056392589583545
2282,9515.05419577773,9059.772435441264,263.8080804421921,78.65096922328617,64.83216692654932,4.350044294130811,61.38441975747257,60.94672499631406,5.299444402803325
2283,9436.104878992926,9258.879631059488,261.56212152230677,76.3947268113903,77.60095886056094,4.322113275640284,60.17832443275876,64.25414971900368,5.293494554222907
2284,9354.908402255893,9664.48710478883,259.2548905007295,74.0750113420708,75.32701628109179,4.294104647289908,58.97555641407898,54.87770976878605,5.287797708544788
2285,9271.539202276712,9019.489070802867,256.888489734321,71.69424172863744,64.48162108031056,4.266127455239821,57.777121422109666,65.00388917502795,5.282361081896777
2286,9186.073622810536,9067.898958507742,254.4650725536747,69.254885728501,65.10771898058724,4.238291949579631,56.584016936194146,66.96381364397294,5.277191109553636
2287,9098.589839163405,9215.023104058015,251.98684111778775,66.75945742431303,78.36087812547308,4.210709199882194,55.397231277867455,55.190852480985455,5.27229344719473
2288,9009.167781106025,9204.589278637022,249.45604422749236,64.21051467026084,62.931995515158924,4.183490676990944,54.217742707021955,60.800808514068436,5.267672975052532
2289,8917.8890542713,8855.790398042433,246.87497509980295,61.61065650608018,64.64906862354788,4.156747800719072,53.046518531531625,47.48582178491506,5.263333804915908
2290,8824.83686011294,8678.897403560139,244.2459691053761,58.962520541372434,56.27491061913023,4.13059145377445,51.88451423113448,57.53940461476567,5.259279289936065
2291,8730.095914503605,9073.699795404658,241.57140147130445,56.26878031283085,47.68781211560815,4.105131462971531,50.73267259635742,56.23664636778311,5.25551203716739
2292,8633.75236505187,9049.094957510824,238.85368495148754,53.53214261698815,52.83740791868275,4.080476049645977,49.59192288324478,54.12672476897767,5.252033922760015
2293,8535.893707219606,8766.997460531042,236.0952674668787,50.75534482114617,49.67785850072283,4.056731252139238,48.4631799846481,48.38149172617624,5.248846109706435
2294,8436.608699319953,8456.513305070446,233.2986297178673,47.94115215509118,46.32804321064284,4.034000324249035,47.34734361878766,31.849504138749666,5.245949068030254
2295,8335.987276479744,8149.709280121819,230.46628277114942,45.09235498628529,44.632372033653,4.01238311462444,46.245297535808284,42.88050226765835,5.243342597292312
2296,8234.120463649422,8045.1106809094645,227.60076562341598,42.211766081186674,43.266718529366045,3.991975433183984,45.157908743013245,41.87746671359982,5.24102585127711
2297,8131.100287744122,8248.511633096668,224.70464274419766,39.30221785534592,38.705822961647144,3.9728684117121538,44.086026749436705,38.96095170692195,5.2389973647113965
2298,8027.019689001532,8119.81225629888,221.7805016002576,36.3665596149694,31.36722831619641,3.955147866795196,43.030482830408836,43.67070062719442,5.237255081856941
2299,7921.972431640827,8228.685583483651,218.83095016387952,33.40765479257811,35.322684992523165,3.9388936741372422,41.99208931272473,39.79848201845888,5.23579638681072
2300,7816.053013910122,7956.458269626191,215.85861440748207,30.428378179468915,22.77869415434386,3.9241791639993298,40.971638881033144,36.65510990009919,5.23461813533855
2301,7709.356577607273,7389.401681994232,212.86613578691419,27.43161315758376,19.412520493587415,3.9110705479707084,39.96990390600693,34.42844390079989,5.233716688061904
2302,7601.978817161542,7822.736513906642,209.85616871585333,24.42024893345848,27.302776695698565,3.8996263874682717,38.98763579485789,35.243293416157876,5.233087944813146
2303,7494.015888362839,7287.585633454216,206.83137803370406,21.39717777687311,23.369434470305915,3.8898971142248135,38.025564364723174,43.89406399718624,5.2327273799710445
2304,7385.564316825596,7307.313107837628,203.79443646939723,18.365292266822273,18.142487786495334,3.8819246125455775,37.0843972394283,33.6254976558853,5.232630078586332
2305,7276.720906274526,7326.948102809439,200.74802210349074,15.327482547407838,9.91908434692366,3.875741872276008,36.164819270108545,33.470252758369064,5.23279077310661
2306,7167.582646739164,7562.115763591838,197.69481583095933,12.286633596225284,9.546046492138966,3.8713727202417885,35.26749198014072,32.87750024898125,5.233203880510342
2307,7058.246622745222,7663.553392042048,194.63749882708564,9.245622507833305,8.229099578015752,3.868831636425871,34.39305303482416,36.1672988269331,5.233863539661729
2308,6948.809921588164,7065.045166865049,191.5787500187888,6.207315794795053,0.03420057708303492,3.868123659385419,33.54211573620134,35.93047397348897,5.234763648701104
2309,6839.3695417770505,6804.833087399201,188.52124356379392,3.17456670884132,0.31508422457428464,3.8692443834527745,32.715268543408165,16.773757756391902,5.235897902289823
2310,6730.022301734734,6829.155806313851,185.46764633998723,0.1502125846272896,2.6761531049425877,3.872180048187736,31.913074618902453,37.263643683697154,5.237259828533637
2311,6620.86474884004,6782.791397933067,182.4206154472842,-2.8629277914752906,2.6706033919134535,3.8769077184435488,31.13607140089395,38.660977771746886,5.23884282541472
2312,6511.993068897204,6454.470813726473,179.38279572432438,-5.862056785142923,-7.490887837705538,3.8833955513662386,30.38477020227235,24.881120420678798,5.240640196569356
2313,6403.502996118736,6720.10075719652,176.356817282325,-8.844400487999453,-5.900448029373665,3.891603144753314,29.659655836314776,24.56224112395042,5.242645186256119
2314,6295.489723704501,6335.371406880687,173.3452930583304,-11.807211259352478,-19.27488209420705,3.9014819595304453,28.961186269405584,26.599674332244557,5.244851013367523
2315,6188.047815101464,6272.83875668073,170.35081639013333,-14.747770233432531,-12.167353480580282,3.9129758077256995,28.289792300993643,24.32284952620988,5.247250904347169
2316,6081.271116026619,6192.7308260792715,167.37595861509035,-17.66338978988132,-20.819708467602133,3.926021396274195,27.64587727097397,28.821457111004875,5.249838124883627
2317,5975.252667334918,6044.571315047032,164.42326669502748,-20.551415985267813,-19.340305548420982,3.940548916295717,27.029816794658007,16.80548637640227,5.252606010262104
2318,5870.0846188132455,6005.569533790499,161.49526086941052,-23.40923094345646,-24.38945909196816,3.9564826671572297,26.44195852546711,20.566636327316296,5.255547994264873
2319,5765.85814397994,5667.965225250148,158.59443233890914,-26.234255202710223,-20.9872709846325,3.973741704646645,25.882621945456588,33.976733056269126,5.258657636521662
2320,5662.663355969642,5575.722797399517,155.72324098148772,-29.02395001742285,-32.51490742991544,3.992240502911829,25.352098183755164,20.46787094571536,5.261928648221543
2321,5560.589224579477,5392.393120395029,152.8841131030539,-31.775819612499706,-29.257932421603,4.01188962041708,24.850649862965803,31.397741059902938,5.265354916108157
2322,5459.72349455427,5525.683592784336,150.0794392247395,-34.48741338837493,-35.6145541677327,4.032596360985057,24.37851097356032,26.250763238893654,5.26893052469055
2323,5360.152605185475,5474.898965934995,147.31157190880748,-37.15632807475585,-37.79814050035897,4.054265421970678,23.935886776265228,14.396251765109934,5.272649776612117
2324,5261.961611297202,5328.1477048644165,144.58282362514367,-39.780209831240526,-40.52974529511818,4.076799522698099,23.52295373240878,26.875272812408728,5.276507211130341
2325,5165.234105691204,5402.836987591131,141.8954646602538,-42.35675629301169,-45.824100595030856,4.100100007429413,23.13985946217391,22.518517552913895,5.280497620669944
2326,5070.052143122755,5069.272887869666,139.2517210706909,-44.88371855982598,-44.941863645753074,4.124067418276299,22.786722730679468,20.379754207951652,5.2846160654219405
2327,4976.496165875024,5067.882236061833,136.6537726827258,-47.35890312665668,-47.618805668413735,4.148602034574417,22.463633461775967,23.759176715723132,5.28885788597051
2328,4884.64493100024,4738.243748387026,134.10375114009847,-49.780173754341305,-48.77333239785596,4.173604376280597,22.17065277942431,24.68299162748852,5.293218713938936
2329,4794.575439293083,4743.631671468138,131.60373800161778,-52.14545327868457,-51.79061822793864,4.198975669902916,21.90781307649595,25.656418366327348,5.297694480654774
2330,4706.3628660602835,4796.1955757577325,129.15576289034607,-54.45272535652103,-51.081502997828245,4.224618276316468,21.675118110807453,27.922546296951474,5.302281423843109
2331,4620.0804937485545,4727.714207130289,126.76180169606674,-56.70003614730891,-52.77472180496706,4.250436080544928,21.472543128177897,23.638510659728215,5.306976092365039
2332,4535.7996464908665,4499.223169186446,124.42377483268497,-58.88549592890193,-63.3783130481605,4.276334844197324,21.300035012270964,13.992975770174985,5.311775349026537
2333,4453.5896266300915,4444.844240149262,122.14354555219951,-61.00728064618307,-57.26962802787054,4.302222521742926,21.157512460960973,18.63929284780309,5.316676371490479
2334,4373.517653275107,4191.489803936705,119.9229183167892,-63.06363339137471,-68.19810876815673,4.328009542192513,21.044866188933916,36.70681779847413,5.32167665133189
2335,4295.648802944656,4253.603745660144,117.76363723057713,-65.05286581483881,-62.49357109542118,4.353609058038361,20.96195915621477,24.8211592935735,5.326773991283418
2336,4220.045952350934,4323.034244107093,115.66738453255893,-66.97335946529377,-64.25956226929522,4.378937163501355,20.90862682228556,33.54158734080474,5.331966500724631
2337,4146.769723372668,4212.133593550153,113.6357791521344,-68.82356705844292,-77.24084052578684,4.403913084251768,20.88467742543634,28.332461594095463,5.337252589474893
2338,4075.878430265399,4131.787959286221,111.67037532863655,-70.6020136730814,-70.19025886028558,4.428459340822725,20.889892286968756,22.181751520643875,5.342630959955509
2339,4007.4280291555933,4012.8918192599735,109.7726612962305,-72.30729787378974,-74.39327770301593,4.452501887933251,20.924026139849126,22.535981469924344,5.348100597792295
2340,3941.472069860798,3942.2344958656713,107.9440580354408,-73.938092759453,-77.33430346696649,4.47597023189318,20.986807481386066,20.790970357263966,5.353660760934844
2341,3878.0616500777255,3807.9448436468156,106.18591809255481,-75.49314693686892,-69.41593581058058,4.498797528182571,21.077938949486775,11.76450361262813,5.359310967373619
2342,3817.245371976771,3890.2726095726966,104.49952446805288,-76.97128541880679,-79.92651695150617,4.520920661194222,21.197097722024502,21.293922151593254,5.3650509815403264
2343,3759.0693012394454,3802.3815613046054,102.88608957514688,-78.37141044594824,-82.03420049191138,4.542280308005833,21.343935938830434,27.846324647499785,5.370880799481176
2344,3703.5769285727665,3753.4414418562164,101.34675426942161,-79.69250223221532,-79.34711977128114,4.562820987914669,21.518081145802327,18.293936442137777,5.3768006328962485
2345,3650.8091337321107,3598.2674128203876,99.88258695047354,-80.93361963307123,-77.79191072286835,4.582491099327764,21.719136760605025,23.936601851005307,5.3828108921415385
2346,3600.8041520821257,3388.711539701135,98.49458273634957,-82.09390073643772,-82.74566029355096,4.6012429454583055,21.946682559415372,26.53583190903876,5.388912168293204
2347,3553.597543721665,3660.2228628036783,97.1836627114403,-83.17256337598299,-77.7850596267402,4.619032750138146,22.200275184153206,17.29245350260257,5.395105214376054
2348,3509.2221651977866,3463.27738891723,95.95067324839842,-84.16890556656556,-81.70739762026382,4.635820664918172,22.479448669614044,20.041785473333317,5.401390925860514
2349,3467.7081438299138,3385.9201199840395,94.7963854044775,-85.08230586173222,-95.21440996420284,4.65157076849637,22.783714989910592,17.27908344277762,5.4077703205340635
2350,3429.0828546638377,3494.076734618154,93.72149439257532,-85.91222363321668,-88.38284941259175,4.666251059387135,23.112564623607117,18.66115899482046,5.414244517854518
